sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
4841;pms5003;3620;6.679;-1.574;2023-10-27T21:21:09.854847+00:00;P0;15.50
4842;DHT22;3620;6.679;-1.574;2023-10-27T21:21:22.301915+00:00;humidity;77.10
4842;DHT22;3620;6.679;-1.574;2023-10-27T21:21:22.301915+00:00;temperature;26.90
4841;pms5003;3620;6.679;-1.574;2023-10-27T21:23:59.844724+00:00;P2;32.33
4841;pms5003;3620;6.679;-1.574;2023-10-27T21:23:59.844724+00:00;P1;37.67
4841;pms5003;3620;6.679;-1.574;2023-10-27T21:23:59.844724+00:00;P0;17.67
4842;DHT22;3620;6.679;-1.574;2023-10-27T21:24:18.363409+00:00;humidity;77.80
4842;DHT22;3620;6.679;-1.574;2023-10-27T21:24:18.363409+00:00;temperature;26.80
4841;pms5003;3620;6.679;-1.574;2023-10-27T21:26:55.831570+00:00;P2;32.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T21:26:55.831570+00:00;P1;34.40
4841;pms5003;3620;6.679;-1.574;2023-10-27T21:26:55.831570+00:00;P0;18.00
4842;DHT22;3620;6.679;-1.574;2023-10-27T21:27:09.257540+00:00;humidity;78.50
4842;DHT22;3620;6.679;-1.574;2023-10-27T21:27:09.257540+00:00;temperature;26.80
4841;pms5003;3620;6.679;-1.574;2023-10-27T21:29:46.745431+00:00;P2;32.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T21:29:46.745431+00:00;P1;34.33
4841;pms5003;3620;6.679;-1.574;2023-10-27T21:29:46.745431+00:00;P0;18.00
4842;DHT22;3620;6.679;-1.574;2023-10-27T21:29:59.230556+00:00;humidity;78.80
4842;DHT22;3620;6.679;-1.574;2023-10-27T21:29:59.230556+00:00;temperature;26.80
4841;pms5003;3620;6.679;-1.574;2023-10-27T21:32:36.668858+00:00;P2;33.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T21:32:36.668858+00:00;P1;39.50
4841;pms5003;3620;6.679;-1.574;2023-10-27T21:32:36.668858+00:00;P0;22.00
4842;DHT22;3620;6.679;-1.574;2023-10-27T21:32:49.058465+00:00;humidity;78.30
4842;DHT22;3620;6.679;-1.574;2023-10-27T21:32:49.058465+00:00;temperature;26.80
4841;pms5003;3620;6.679;-1.574;2023-10-27T21:35:32.200123+00:00;P2;29.67
4841;pms5003;3620;6.679;-1.574;2023-10-27T21:35:32.200123+00:00;P1;34.33
4841;pms5003;3620;6.679;-1.574;2023-10-27T21:35:32.200123+00:00;P0;18.67
4842;DHT22;3620;6.679;-1.574;2023-10-27T21:35:44.604256+00:00;humidity;79.60
4842;DHT22;3620;6.679;-1.574;2023-10-27T21:35:44.604256+00:00;temperature;26.60
4841;pms5003;3620;6.679;-1.574;2023-10-27T21:38:22.116169+00:00;P2;30.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T21:38:22.116169+00:00;P1;32.50
4841;pms5003;3620;6.679;-1.574;2023-10-27T21:38:22.116169+00:00;P0;18.00
4842;DHT22;3620;6.679;-1.574;2023-10-27T21:38:34.660997+00:00;humidity;79.80
4842;DHT22;3620;6.679;-1.574;2023-10-27T21:38:34.660997+00:00;temperature;26.50
4841;pms5003;3620;6.679;-1.574;2023-10-27T21:41:12.006582+00:00;P2;32.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T21:41:12.006582+00:00;P1;34.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T21:41:12.006582+00:00;P0;16.00
4842;DHT22;3620;6.679;-1.574;2023-10-27T21:41:24.563725+00:00;humidity;78.50
4842;DHT22;3620;6.679;-1.574;2023-10-27T21:41:24.563725+00:00;temperature;26.40
4841;pms5003;3620;6.679;-1.574;2023-10-27T21:44:08.502379+00:00;P2;37.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T21:44:08.502379+00:00;P1;43.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T21:44:08.502379+00:00;P0;20.00
4842;DHT22;3620;6.679;-1.574;2023-10-27T21:44:27.031807+00:00;humidity;80.10
4842;DHT22;3620;6.679;-1.574;2023-10-27T21:44:27.031807+00:00;temperature;26.30
4841;pms5003;3620;6.679;-1.574;2023-10-27T21:47:23.884812+00:00;P2;32.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T21:47:23.884812+00:00;P1;36.50
4841;pms5003;3620;6.679;-1.574;2023-10-27T21:47:23.884812+00:00;P0;19.50
4841;pms5003;3620;6.679;-1.574;2023-10-27T21:50:05.133885+00:00;P2;31.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T21:50:05.133885+00:00;P1;37.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T21:50:05.133885+00:00;P0;19.00
4842;DHT22;3620;6.679;-1.574;2023-10-27T21:50:17.683458+00:00;humidity;81.90
4842;DHT22;3620;6.679;-1.574;2023-10-27T21:50:17.683458+00:00;temperature;26.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T21:52:56.803495+00:00;P2;26.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T21:52:56.803495+00:00;P1;27.75
4841;pms5003;3620;6.679;-1.574;2023-10-27T21:52:56.803495+00:00;P0;18.00
4842;DHT22;3620;6.679;-1.574;2023-10-27T21:53:09.161201+00:00;humidity;82.50
4842;DHT22;3620;6.679;-1.574;2023-10-27T21:53:09.161201+00:00;temperature;25.80
4841;pms5003;3620;6.679;-1.574;2023-10-27T21:55:46.583941+00:00;P2;23.25
4841;pms5003;3620;6.679;-1.574;2023-10-27T21:55:46.583941+00:00;P1;23.25
4841;pms5003;3620;6.679;-1.574;2023-10-27T21:55:46.583941+00:00;P0;17.25
4842;DHT22;3620;6.679;-1.574;2023-10-27T21:55:59.183900+00:00;humidity;83.10
4842;DHT22;3620;6.679;-1.574;2023-10-27T21:55:59.183900+00:00;temperature;25.80
4841;pms5003;3620;6.679;-1.574;2023-10-27T21:58:38.324054+00:00;P2;29.60
4841;pms5003;3620;6.679;-1.574;2023-10-27T21:58:38.324054+00:00;P1;35.20
4841;pms5003;3620;6.679;-1.574;2023-10-27T21:58:38.324054+00:00;P0;17.20
4842;DHT22;3620;6.679;-1.574;2023-10-27T21:58:50.894179+00:00;humidity;82.50
4842;DHT22;3620;6.679;-1.574;2023-10-27T21:58:50.894179+00:00;temperature;25.80
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:01:28.430723+00:00;P2;32.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:01:28.430723+00:00;P1;38.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:01:28.430723+00:00;P0;19.00
4842;DHT22;3620;6.679;-1.574;2023-10-27T22:01:40.949005+00:00;humidity;82.60
4842;DHT22;3620;6.679;-1.574;2023-10-27T22:01:40.949005+00:00;temperature;25.80
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:04:18.894053+00:00;P2;29.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:04:18.894053+00:00;P1;32.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:04:18.894053+00:00;P0;18.00
4842;DHT22;3620;6.679;-1.574;2023-10-27T22:04:31.594324+00:00;humidity;82.60
4842;DHT22;3620;6.679;-1.574;2023-10-27T22:04:31.594324+00:00;temperature;25.80
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:07:09.537620+00:00;P2;20.67
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:07:09.537620+00:00;P1;25.67
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:07:09.537620+00:00;P0;14.67
4842;DHT22;3620;6.679;-1.574;2023-10-27T22:07:22.102389+00:00;humidity;82.30
4842;DHT22;3620;6.679;-1.574;2023-10-27T22:07:22.102389+00:00;temperature;25.80
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:10:29.943185+00:00;P2;29.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:10:29.943185+00:00;P1;33.25
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:10:29.943185+00:00;P0;18.25
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:12:58.641158+00:00;P2;25.67
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:12:58.641158+00:00;P1;27.33
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:12:58.641158+00:00;P0;16.67
4842;DHT22;3620;6.679;-1.574;2023-10-27T22:13:11.120443+00:00;humidity;83.20
4842;DHT22;3620;6.679;-1.574;2023-10-27T22:13:11.120443+00:00;temperature;25.60
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:15:48.684250+00:00;P2;24.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:15:48.684250+00:00;P1;25.50
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:15:48.684250+00:00;P0;15.00
4842;DHT22;3620;6.679;-1.574;2023-10-27T22:16:01.597218+00:00;humidity;83.10
4842;DHT22;3620;6.679;-1.574;2023-10-27T22:16:01.597218+00:00;temperature;25.60
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:18:40.924381+00:00;P2;21.67
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:18:40.924381+00:00;P1;24.33
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:18:40.924381+00:00;P0;17.33
4842;DHT22;3620;6.679;-1.574;2023-10-27T22:18:53.684500+00:00;humidity;82.20
4842;DHT22;3620;6.679;-1.574;2023-10-27T22:18:53.684500+00:00;temperature;25.60
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:21:31.264879+00:00;P2;28.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:21:31.264879+00:00;P1;29.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:21:31.264879+00:00;P0;16.00
4842;DHT22;3620;6.679;-1.574;2023-10-27T22:21:43.703146+00:00;humidity;83.50
4842;DHT22;3620;6.679;-1.574;2023-10-27T22:21:43.703146+00:00;temperature;25.50
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:24:21.086258+00:00;P2;23.50
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:24:21.086258+00:00;P1;26.50
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:24:21.086258+00:00;P0;14.50
4842;DHT22;3620;6.679;-1.574;2023-10-27T22:24:39.564202+00:00;humidity;84.30
4842;DHT22;3620;6.679;-1.574;2023-10-27T22:24:39.564202+00:00;temperature;25.30
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:27:16.922189+00:00;P2;24.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:27:16.922189+00:00;P1;24.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:27:16.922189+00:00;P0;13.00
4842;DHT22;3620;6.679;-1.574;2023-10-27T22:27:29.302835+00:00;humidity;84.10
4842;DHT22;3620;6.679;-1.574;2023-10-27T22:27:29.302835+00:00;temperature;25.30
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:30:06.721896+00:00;P2;23.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:30:06.721896+00:00;P1;25.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:30:06.721896+00:00;P0;15.00
4842;DHT22;3620;6.679;-1.574;2023-10-27T22:30:19.101343+00:00;humidity;83.80
4842;DHT22;3620;6.679;-1.574;2023-10-27T22:30:19.101343+00:00;temperature;25.50
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:32:56.410074+00:00;P2;26.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:32:56.410074+00:00;P1;28.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:32:56.410074+00:00;P0;16.00
4842;DHT22;3620;6.679;-1.574;2023-10-27T22:33:08.883945+00:00;humidity;83.50
4842;DHT22;3620;6.679;-1.574;2023-10-27T22:33:08.883945+00:00;temperature;25.60
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:35:46.283581+00:00;P2;22.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:35:46.283581+00:00;P1;26.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:35:46.283581+00:00;P0;14.33
4842;DHT22;3620;6.679;-1.574;2023-10-27T22:35:58.823450+00:00;humidity;83.50
4842;DHT22;3620;6.679;-1.574;2023-10-27T22:35:58.823450+00:00;temperature;25.60
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:38:36.341261+00:00;P2;21.25
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:38:36.341261+00:00;P1;22.25
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:38:36.341261+00:00;P0;13.50
4842;DHT22;3620;6.679;-1.574;2023-10-27T22:38:48.932131+00:00;humidity;83.10
4842;DHT22;3620;6.679;-1.574;2023-10-27T22:38:48.932131+00:00;temperature;25.80
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:41:26.423812+00:00;P2;23.50
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:41:26.423812+00:00;P1;29.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:41:26.423812+00:00;P0;14.50
4842;DHT22;3620;6.679;-1.574;2023-10-27T22:41:38.973368+00:00;humidity;82.70
4842;DHT22;3620;6.679;-1.574;2023-10-27T22:41:38.973368+00:00;temperature;25.80
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:44:16.663409+00:00;P2;35.33
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:44:16.663409+00:00;P1;41.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:44:16.663409+00:00;P0;21.33
4842;DHT22;3620;6.679;-1.574;2023-10-27T22:44:29.259338+00:00;humidity;82.70
4842;DHT22;3620;6.679;-1.574;2023-10-27T22:44:29.259338+00:00;temperature;25.90
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:47:06.683369+00:00;P2;29.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:47:06.683369+00:00;P1;32.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:47:06.683369+00:00;P0;16.00
4842;DHT22;3620;6.679;-1.574;2023-10-27T22:47:19.253367+00:00;humidity;82.20
4842;DHT22;3620;6.679;-1.574;2023-10-27T22:47:19.253367+00:00;temperature;25.90
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:49:56.793486+00:00;P2;24.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:49:56.793486+00:00;P1;25.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:49:56.793486+00:00;P0;13.00
4842;DHT22;3620;6.679;-1.574;2023-10-27T22:50:09.383197+00:00;humidity;82.50
4842;DHT22;3620;6.679;-1.574;2023-10-27T22:50:09.383197+00:00;temperature;26.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:52:46.984094+00:00;P2;20.50
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:52:46.984094+00:00;P1;24.50
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:52:46.984094+00:00;P0;12.50
4842;DHT22;3620;6.679;-1.574;2023-10-27T22:53:00.460365+00:00;humidity;82.70
4842;DHT22;3620;6.679;-1.574;2023-10-27T22:53:00.460365+00:00;temperature;26.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:55:37.902427+00:00;P2;30.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:55:37.902427+00:00;P1;34.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:55:37.902427+00:00;P0;16.00
4842;DHT22;3620;6.679;-1.574;2023-10-27T22:55:50.287532+00:00;humidity;82.70
4842;DHT22;3620;6.679;-1.574;2023-10-27T22:55:50.287532+00:00;temperature;26.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:58:27.732626+00:00;P2;26.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:58:27.732626+00:00;P1;31.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T22:58:27.732626+00:00;P0;11.00
4842;DHT22;3620;6.679;-1.574;2023-10-27T22:58:40.308518+00:00;humidity;82.50
4842;DHT22;3620;6.679;-1.574;2023-10-27T22:58:40.308518+00:00;temperature;26.10
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:01:19.252569+00:00;P2;23.67
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:01:19.252569+00:00;P1;27.33
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:01:19.252569+00:00;P0;14.33
4842;DHT22;3620;6.679;-1.574;2023-10-27T23:01:32.112557+00:00;humidity;82.60
4842;DHT22;3620;6.679;-1.574;2023-10-27T23:01:32.112557+00:00;temperature;26.10
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:04:10.362529+00:00;P2;20.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:04:10.362529+00:00;P1;23.50
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:04:10.362529+00:00;P0;12.00
4842;DHT22;3620;6.679;-1.574;2023-10-27T23:04:22.982236+00:00;humidity;82.50
4842;DHT22;3620;6.679;-1.574;2023-10-27T23:04:22.982236+00:00;temperature;26.30
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:07:00.442421+00:00;P2;20.25
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:07:00.442421+00:00;P1;20.50
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:07:00.442421+00:00;P0;10.75
4842;DHT22;3620;6.679;-1.574;2023-10-27T23:07:13.052479+00:00;humidity;82.60
4842;DHT22;3620;6.679;-1.574;2023-10-27T23:07:13.052479+00:00;temperature;26.30
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:09:50.558141+00:00;P2;18.50
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:09:50.558141+00:00;P1;21.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:09:50.558141+00:00;P0;12.25
4842;DHT22;3620;6.679;-1.574;2023-10-27T23:10:03.382818+00:00;humidity;82.60
4842;DHT22;3620;6.679;-1.574;2023-10-27T23:10:03.382818+00:00;temperature;26.30
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:12:41.112176+00:00;P2;21.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:12:41.112176+00:00;P1;21.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:12:41.112176+00:00;P0;14.00
4842;DHT22;3620;6.679;-1.574;2023-10-27T23:12:53.599448+00:00;humidity;82.60
4842;DHT22;3620;6.679;-1.574;2023-10-27T23:12:53.599448+00:00;temperature;26.40
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:15:31.022157+00:00;P2;26.33
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:15:31.022157+00:00;P1;30.33
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:15:31.022157+00:00;P0;17.33
4842;DHT22;3620;6.679;-1.574;2023-10-27T23:15:43.852072+00:00;humidity;82.30
4842;DHT22;3620;6.679;-1.574;2023-10-27T23:15:43.852072+00:00;temperature;26.30
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:18:21.532204+00:00;P2;32.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:18:21.532204+00:00;P1;40.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:18:21.532204+00:00;P0;19.00
4842;DHT22;3620;6.679;-1.574;2023-10-27T23:18:34.007755+00:00;humidity;82.10
4842;DHT22;3620;6.679;-1.574;2023-10-27T23:18:34.007755+00:00;temperature;26.30
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:21:11.322847+00:00;P2;20.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:21:11.322847+00:00;P1;21.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:21:11.322847+00:00;P0;12.00
4842;DHT22;3620;6.679;-1.574;2023-10-27T23:21:23.772179+00:00;humidity;82.70
4842;DHT22;3620;6.679;-1.574;2023-10-27T23:21:23.772179+00:00;temperature;26.30
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:24:01.405796+00:00;P2;19.25
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:24:01.405796+00:00;P1;22.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:24:01.405796+00:00;P0;14.00
4842;DHT22;3620;6.679;-1.574;2023-10-27T23:24:14.186680+00:00;humidity;82.50
4842;DHT22;3620;6.679;-1.574;2023-10-27T23:24:14.186680+00:00;temperature;26.30
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:26:51.672136+00:00;P2;20.67
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:26:51.672136+00:00;P1;24.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:26:51.672136+00:00;P0;12.33
4842;DHT22;3620;6.679;-1.574;2023-10-27T23:27:04.122448+00:00;humidity;82.40
4842;DHT22;3620;6.679;-1.574;2023-10-27T23:27:04.122448+00:00;temperature;26.20
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:29:43.785675+00:00;P2;23.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:29:43.785675+00:00;P1;25.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:29:43.785675+00:00;P0;14.00
4842;DHT22;3620;6.679;-1.574;2023-10-27T23:29:56.522613+00:00;humidity;82.90
4842;DHT22;3620;6.679;-1.574;2023-10-27T23:29:56.522613+00:00;temperature;26.20
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:32:34.121076+00:00;P2;21.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:32:34.121076+00:00;P1;23.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:32:34.121076+00:00;P0;15.00
4842;DHT22;3620;6.679;-1.574;2023-10-27T23:32:46.672292+00:00;humidity;83.10
4842;DHT22;3620;6.679;-1.574;2023-10-27T23:32:46.672292+00:00;temperature;26.10
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:35:24.312187+00:00;P2;23.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:35:24.312187+00:00;P1;25.50
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:35:24.312187+00:00;P0;11.50
4842;DHT22;3620;6.679;-1.574;2023-10-27T23:35:36.906806+00:00;humidity;83.20
4842;DHT22;3620;6.679;-1.574;2023-10-27T23:35:36.906806+00:00;temperature;26.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:38:16.756474+00:00;P2;20.25
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:38:16.756474+00:00;P1;22.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:38:16.756474+00:00;P0;11.00
4842;DHT22;3620;6.679;-1.574;2023-10-27T23:38:29.502324+00:00;humidity;83.10
4842;DHT22;3620;6.679;-1.574;2023-10-27T23:38:29.502324+00:00;temperature;26.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:41:07.172320+00:00;P2;18.50
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:41:07.172320+00:00;P1;22.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:41:07.172320+00:00;P0;11.00
4842;DHT22;3620;6.679;-1.574;2023-10-27T23:41:19.942193+00:00;humidity;83.30
4842;DHT22;3620;6.679;-1.574;2023-10-27T23:41:19.942193+00:00;temperature;25.90
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:43:58.559090+00:00;P2;22.50
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:43:58.559090+00:00;P1;23.50
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:43:58.559090+00:00;P0;14.00
4842;DHT22;3620;6.679;-1.574;2023-10-27T23:44:11.178482+00:00;humidity;82.50
4842;DHT22;3620;6.679;-1.574;2023-10-27T23:44:11.178482+00:00;temperature;25.90
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:46:49.774513+00:00;P2;19.20
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:46:49.774513+00:00;P1;22.40
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:46:49.774513+00:00;P0;11.20
4842;DHT22;3620;6.679;-1.574;2023-10-27T23:47:02.295963+00:00;humidity;84.00
4842;DHT22;3620;6.679;-1.574;2023-10-27T23:47:02.295963+00:00;temperature;25.80
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:49:39.816853+00:00;P2;20.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:49:39.816853+00:00;P1;21.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:49:39.816853+00:00;P0;11.00
4842;DHT22;3620;6.679;-1.574;2023-10-27T23:49:52.515702+00:00;humidity;83.40
4842;DHT22;3620;6.679;-1.574;2023-10-27T23:49:52.515702+00:00;temperature;25.80
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:52:30.394956+00:00;P2;18.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:52:30.394956+00:00;P1;19.50
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:52:30.394956+00:00;P0;12.50
4842;DHT22;3620;6.679;-1.574;2023-10-27T23:52:42.796852+00:00;humidity;83.70
4842;DHT22;3620;6.679;-1.574;2023-10-27T23:52:42.796852+00:00;temperature;25.80
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:55:20.715328+00:00;P2;16.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:55:20.715328+00:00;P1;16.00
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:55:20.715328+00:00;P0;11.00
4842;DHT22;3620;6.679;-1.574;2023-10-27T23:55:33.315573+00:00;humidity;84.40
4842;DHT22;3620;6.679;-1.574;2023-10-27T23:55:33.315573+00:00;temperature;25.80
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:58:10.658246+00:00;P2;19.33
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:58:10.658246+00:00;P1;19.33
4841;pms5003;3620;6.679;-1.574;2023-10-27T23:58:10.658246+00:00;P0;12.33
4842;DHT22;3620;6.679;-1.574;2023-10-27T23:58:23.054694+00:00;humidity;84.30
4842;DHT22;3620;6.679;-1.574;2023-10-27T23:58:23.054694+00:00;temperature;25.80
4841;pms5003;3620;6.679;-1.574;2023-10-28T00:01:01.132620+00:00;P2;21.00
4841;pms5003;3620;6.679;-1.574;2023-10-28T00:01:01.132620+00:00;P1;23.00
4841;pms5003;3620;6.679;-1.574;2023-10-28T00:01:01.132620+00:00;P0;11.50
4842;DHT22;3620;6.679;-1.574;2023-10-28T00:01:13.983440+00:00;humidity;84.00
4842;DHT22;3620;6.679;-1.574;2023-10-28T00:01:13.983440+00:00;temperature;25.80
4841;pms5003;3620;6.679;-1.574;2023-10-28T00:03:51.832430+00:00;P2;24.00
4841;pms5003;3620;6.679;-1.574;2023-10-28T00:03:51.832430+00:00;P1;24.00
4841;pms5003;3620;6.679;-1.574;2023-10-28T00:03:51.832430+00:00;P0;14.00
4842;DHT22;3620;6.679;-1.574;2023-10-28T00:04:04.546583+00:00;humidity;84.50
4842;DHT22;3620;6.679;-1.574;2023-10-28T00:04:04.546583+00:00;temperature;25.80
4841;pms5003;3620;6.679;-1.574;2023-10-28T00:06:41.936349+00:00;P2;22.00
4841;pms5003;3620;6.679;-1.574;2023-10-28T00:06:41.936349+00:00;P1;22.00
4841;pms5003;3620;6.679;-1.574;2023-10-28T00:06:41.936349+00:00;P0;12.00
4842;DHT22;3620;6.679;-1.574;2023-10-28T00:06:54.652808+00:00;humidity;84.10
4842;DHT22;3620;6.679;-1.574;2023-10-28T00:06:54.652808+00:00;temperature;25.80
4841;pms5003;3620;6.679;-1.574;2023-10-28T00:09:32.216292+00:00;P2;19.00
4841;pms5003;3620;6.679;-1.574;2023-10-28T00:09:32.216292+00:00;P1;20.33
4841;pms5003;3620;6.679;-1.574;2023-10-28T00:09:32.216292+00:00;P0;12.33
4842;DHT22;3620;6.679;-1.574;2023-10-28T00:09:44.695258+00:00;humidity;84.70
4842;DHT22;3620;6.679;-1.574;2023-10-28T00:09:44.695258+00:00;temperature;25.80
